Source,Target,Type
61205942712,30856155417,directed
4138835969,30856155417,directed
61639252618,30856155417,directed
59681199584,30856155417,directed
58748954341,30856155417,directed
65795212511,30856155417,directed
63969721534,30856155417,directed
8098390446,30856155417,directed
7048937127,30856155417,directed
68512858675,30856155417,directed
57802684532,30856155417,directed
5736293512,30856155417,directed
3574037058,30856155417,directed
62972569039,30856155417,directed
56136090045,30856155417,directed
2035853095,30856155417,directed
54799333312,30856155417,directed
57151709447,30856155417,directed
52332262879,62232383053,directed
50028954886,62232383053,directed
58333481761,62232383053,directed
66872500941,62232383053,directed
26641145725,62232383053,directed
64033127189,62232383053,directed
28937741508,62232383053,directed
38096477943,62232383053,directed
8650951777,62232383053,directed
6046346844,62232383053,directed
30638244117,62232383053,directed
64770878747,62232383053,directed
53021675945,62232383053,directed
47453494722,62232383053,directed
62491953670,62232383053,directed
5944709098,62232383053,directed
36167021210,62232383053,directed
3668439221,62232383053,directed
50853823683,62232383053,directed
44893561253,62232383053,directed
71085512992,60665740534,directed
213613455,60665740534,directed
64851910881,60665740534,directed
60615845579,60665740534,directed
48565676667,60665740534,directed
52970744329,60665740534,directed
5693695692,60665740534,directed
13983468951,60665740534,directed
25769958,60665740534,directed
5087457797,60665740534,directed
1800366,60665740534,directed
7079506518,60665740534,directed
57816845673,60665740534,directed
45233681528,60665740534,directed
64239787487,60665740534,directed
1097559701,60665740534,directed
65707860512,60665740534,directed
1456862343,60665740534,directed
8121206227,60665740534,directed
28065842,60665740534,directed
7199031275,8192553587,directed
16675747482,8192553587,directed
8893831509,8192553587,directed
53629624186,8192553587,directed
28101613856,8192553587,directed
59736531929,8192553587,directed
5566219020,8192553587,directed
29882862313,8192553587,directed
6895491461,8192553587,directed
5865341985,8192553587,directed
26198976176,8192553587,directed
53382276150,8192553587,directed
40236939997,8192553587,directed
7272336743,8192553587,directed
230567262,8192553587,directed
56366039374,8192553587,directed
3513857899,8192553587,directed
1299182061,8192553587,directed
6930167254,8192553587,directed
8026651077,8192553587,directed
49851525886,10822153408,directed
439079705,10822153408,directed
8471041112,10822153408,directed
3032227517,10822153408,directed
34687250872,10822153408,directed
69550779298,10822153408,directed
5790723,10822153408,directed
59420953052,10822153408,directed
6043537071,10822153408,directed
3308451135,10822153408,directed
4443936953,10822153408,directed
48425658884,10822153408,directed
1425501533,10822153408,directed
239825377,10822153408,directed
8798759,10822153408,directed
59871235982,10822153408,directed
10162309120,10822153408,directed
60902448690,10822153408,directed
48481869733,10822153408,directed
43840022771,10822153408,directed
44739603937,5553592610,directed
2748285392,5553592610,directed
48047589882,5553592610,directed
47577771462,5553592610,directed
8542694947,5553592610,directed
70812709818,5553592610,directed
69966063778,5553592610,directed
67636179678,5553592610,directed
6050326336,5553592610,directed
2166692845,5553592610,directed
2101926373,5553592610,directed
27465832685,5553592610,directed
69819877696,5553592610,directed
70838247981,5553592610,directed
68612721711,5553592610,directed
46822732947,5553592610,directed
62678787397,5553592610,directed
1282212715,5553592610,directed
70003418260,5553592610,directed
11054562244,5553592610,directed
1522384,60420602239,directed
70353999256,60420602239,directed
44208047,60420602239,directed
60942711432,60420602239,directed
1267533031,60420602239,directed
34307276,60420602239,directed
400633709,60420602239,directed
60489533007,60420602239,directed
194965003,60420602239,directed
1746176738,60420602239,directed
8443894885,60420602239,directed
57756797995,60420602239,directed
253785643,60420602239,directed
62046217245,60420602239,directed
7266590134,60420602239,directed
37926147377,60420602239,directed
32498618,60420602239,directed
65642614867,60420602239,directed
3493437260,60420602239,directed
70592254808,60420602239,directed
618242103,49178639972,directed
1132355690,49178639972,directed
3539619460,49178639972,directed
65964517015,49178639972,directed
326695904,49178639972,directed
10244302873,49178639972,directed
8260208,49178639972,directed
1510453691,49178639972,directed
45610474261,49178639972,directed
2373759140,49178639972,directed
8609628315,49178639972,directed
2491318610,49178639972,directed
1800097194,49178639972,directed
59240142616,49178639972,directed
48258751955,49178639972,directed
47962826945,49178639972,directed
48981401042,49178639972,directed
54078218274,49178639972,directed
1939352,49178639972,directed
59954289258,49178639972,directed
63073040940,1585620333,directed
67624319891,1585620333,directed
54146570801,1585620333,directed
47761613122,1585620333,directed
46161548417,1585620333,directed
9276338386,1585620333,directed
69690345340,1585620333,directed
225670395,1585620333,directed
57150434828,1585620333,directed
50839313674,1585620333,directed
33945542782,1585620333,directed
68736985897,1585620333,directed
67017915190,1585620333,directed
7455088702,1585620333,directed
58252947866,1585620333,directed
184062735,1585620333,directed
48481869733,1585620333,directed
53901279676,1585620333,directed
69035462811,1585620333,directed
6324095839,1585620333,directed
428655303,230699974,directed
31356248,230699974,directed
5727395410,230699974,directed
51618086107,230699974,directed
31957182898,230699974,directed
49900165730,230699974,directed
216205162,230699974,directed
68956625014,230699974,directed
1912573,230699974,directed
323127333,230699974,directed
46321238,230699974,directed
44794361575,230699974,directed
60602301017,230699974,directed
30595519,230699974,directed
411415380,230699974,directed
2864241243,230699974,directed
48177380529,230699974,directed
64682637013,230699974,directed
1509665472,230699974,directed
2956379990,230699974,directed
13849635561,54629340227,directed
31968287961,54629340227,directed
5572273737,16855065,directed
55214098073,16855065,directed
70269725198,16855065,directed
1545973261,16855065,directed
202175630,16855065,directed
23140882,16855065,directed
2090926744,16855065,directed
41959225769,16855065,directed
182016778,16855065,directed
189571876,16855065,directed
1710548356,16855065,directed
7961801800,16855065,directed
311656531,16855065,directed
4850632862,16855065,directed
200507791,16855065,directed
26890085,16855065,directed
54031664329,16855065,directed
2435512190,16855065,directed
1427127134,16855065,directed
10958518477,16855065,directed
1506953278,5016664,directed
19476682365,5016664,directed
8940654565,5016664,directed
180857784,5016664,directed
1380082845,5016664,directed
24399394,5016664,directed
1504845900,5016664,directed
8391189,5016664,directed
1589635637,5016664,directed
1288769758,5016664,directed
42944992,5016664,directed
11340975,60379797797,directed
3463012854,60379797797,directed
463171221,60379797797,directed
70231716073,60379797797,directed
5842939998,60379797797,directed
15738373,60379797797,directed
8033940150,60379797797,directed
14510429143,60379797797,directed
60395682584,60379797797,directed
1960701705,60379797797,directed
60134042672,60379797797,directed
32027704571,60379797797,directed
5677389563,60379797797,directed
7059746698,60379797797,directed
69912670960,60379797797,directed
564153401,60379797797,directed
1362509437,60379797797,directed
51184304838,60379797797,directed
146148434,60379797797,directed
1166720025,60379797797,directed
16044454,13535247,directed
6938911985,13535247,directed
3494395221,13535247,directed
226004610,13535247,directed
57739749430,13535247,directed
6423537287,13535247,directed
59798593613,13535247,directed
69843726676,13535247,directed
2128473724,13535247,directed
63775672397,13535247,directed
61309181745,13535247,directed
323820969,13535247,directed
2949177,13535247,directed
4576997287,13535247,directed
795398860,13535247,directed
57410951083,13535247,directed
1917887253,13535247,directed
17895653842,13535247,directed
68642177416,13535247,directed
62495632827,13535247,directed
52033423077,247929314,directed
46483406,247929314,directed
543432534,247929314,directed
60891510409,247929314,directed
57259025597,247929314,directed
221078804,247929314,directed
48592471,247929314,directed
1836009022,247929314,directed
5399722237,247929314,directed
7966195,247929314,directed
6477841378,247929314,directed
1500200009,247929314,directed
390254912,247929314,directed
60851364484,247929314,directed
9607268877,247929314,directed
3165773871,247929314,directed
6575705536,247929314,directed
258551809,247929314,directed
6974149703,247929314,directed
538570234,247929314,directed
467444758,56770312386,directed
210230863,56770312386,directed
70891586520,56770312386,directed
70063251374,56770312386,directed
4137502299,56770312386,directed
215577851,56770312386,directed
36515353,56770312386,directed
70530328954,56770312386,directed
5935172408,56770312386,directed
1775018436,56770312386,directed
348552,56770312386,directed
2158201129,56770312386,directed
3947123459,56770312386,directed
70891251994,56770312386,directed
48996376871,56770312386,directed
70922672119,56770312386,directed
63861254328,56770312386,directed
19223403942,56770312386,directed
2667104281,56770312386,directed
1179010193,56770312386,directed
2154129085,5646633596,directed
68201069405,5646633596,directed
6695972901,5646633596,directed
1579566916,5646633596,directed
6419708784,5646633596,directed
6125472,5646633596,directed
51400289991,5646633596,directed
144958548,5646633596,directed
59875176477,5646633596,directed
6104559284,5646633596,directed
1547010996,5646633596,directed
3902929411,5646633596,directed
4922596974,5646633596,directed
7131896946,5646633596,directed
2221400902,5646633596,directed
3265157384,5646633596,directed
52031103221,5646633596,directed
19243256740,5646633596,directed
6643308513,5646633596,directed
1423665948,5646633596,directed
55811868568,36789119,directed
4059411952,36789119,directed
1422351852,36789119,directed
244679331,36789119,directed
2245763,36789119,directed
60433020553,36789119,directed
4048540756,36789119,directed
8218328585,36789119,directed
4844506485,36789119,directed
363276100,592473265,directed
3574277571,592473265,directed
3875944472,592473265,directed
2250796901,592473265,directed
47158904,592473265,directed
50011318923,592473265,directed
3247740,592473265,directed
232733383,592473265,directed
433960250,592473265,directed
38794508635,592473265,directed
273005326,592473265,directed
1737272902,592473265,directed
49160305,592473265,directed
5506536128,592473265,directed
1707618412,592473265,directed
3161683032,592473265,directed
39902705328,592473265,directed
143923207,592473265,directed
1209812071,592473265,directed
3682565462,592473265,directed
25684598755,12884127867,directed
52018918892,12884127867,directed
70431145688,12884127867,directed
20181356775,12884127867,directed
6327498585,12884127867,directed
28385307968,12884127867,directed
8137237467,12884127867,directed
1598626690,12884127867,directed
52851896343,12884127867,directed
6267328541,12884127867,directed
18191258,12884127867,directed
8973276179,12884127867,directed
51137741270,12884127867,directed
1616641293,12884127867,directed
1768921016,12884127867,directed
434576338,12884127867,directed
61128840948,12884127867,directed
45404611544,12884127867,directed
53457871336,12884127867,directed
1752547062,12884127867,directed
68968069981,66293441814,directed
65305696564,66293441814,directed
3562062875,66293441814,directed
4318298192,66293441814,directed
3562840299,66293441814,directed
29407826833,66293441814,directed
4276154810,57779473036,directed
62748199499,57779473036,directed
45002764088,57779473036,directed
3233646301,57779473036,directed
64243944541,57779473036,directed
1486554533,57779473036,directed
1717157161,57779473036,directed
1738893949,57779473036,directed
1695719735,57779473036,directed
55756762324,57779473036,directed
68757719190,57779473036,directed
7378509196,57779473036,directed
67365449589,57779473036,directed
51415829533,57779473036,directed
60855676562,57779473036,directed
58471324941,57779473036,directed
68074813101,57779473036,directed
43273427229,57779473036,directed
67015544122,57779473036,directed
9405097963,57779473036,directed
1573825415,2116750422,directed
1291005452,2116750422,directed
3940267078,2116750422,directed
44309512527,2116750422,directed
4512837413,2116750422,directed
62803224066,2116750422,directed
3051035122,2116750422,directed
3656703357,2116750422,directed
66670994109,2116750422,directed
2904697529,2116750422,directed
6095970975,2116750422,directed
1701345473,2116750422,directed
4846965181,2116750422,directed
1696549506,2116750422,directed
4588422902,2116750422,directed
13851523459,2116750422,directed
51049532861,2116750422,directed
37144498403,2116750422,directed
68545720195,2116750422,directed
53666172067,2116750422,directed
1707171805,175407793,directed
14352217,175407793,directed
451645005,175407793,directed
2093713508,175407793,directed
3071229002,175407793,directed
66314888836,175407793,directed
445626298,175407793,directed
1428908763,175407793,directed
1761507466,175407793,directed
979026033,175407793,directed
194455844,175407793,directed
229379420,175407793,directed
1304564039,175407793,directed
307501448,175407793,directed
990399693,175407793,directed
1494297543,175407793,directed
179417816,175407793,directed
1215867260,175407793,directed
49440796107,175407793,directed
225363545,175407793,directed
66314888836,3560474425,directed
49075557901,3560474425,directed
410127295,3560474425,directed
46668645505,3560474425,directed
60817608330,3560474425,directed
65412841580,3560474425,directed
1955977304,3560474425,directed
44201867035,3560474425,directed
45461616938,3560474425,directed
52334861127,3560474425,directed
64239499970,3560474425,directed
4233687115,3560474425,directed
3853950491,3560474425,directed
5982383397,3560474425,directed
1616458146,3560474425,directed
1444216653,3560474425,directed
4103419501,3560474425,directed
1651331457,3560474425,directed
63919797855,3560474425,directed
2044116827,3560474425,directed
8744513638,6192405146,directed
66698338708,6192405146,directed
54482380663,6192405146,directed
4215450495,6192405146,directed
8979580163,6192405146,directed
4258327649,6192405146,directed
60271419153,6192405146,directed
48370292062,6192405146,directed
27938709289,6192405146,directed
13316825340,6192405146,directed
11065978764,6192405146,directed
7865346249,6192405146,directed
7033860916,6192405146,directed
7068916569,6192405146,directed
7074187431,6192405146,directed
7720086,55209575284,directed
10571005083,55209575284,directed
54109366199,55209575284,directed
67103535277,55209575284,directed
58523282128,55209575284,directed
23284844801,55209575284,directed
683878676,55209575284,directed
26497562,55209575284,directed
68908992352,55209575284,directed
7998561735,55209575284,directed
5796351879,55209575284,directed
70848248532,55209575284,directed
61690856915,55209575284,directed
67227391058,55209575284,directed
4159189469,55209575284,directed
10338317732,55209575284,directed
45947073302,55209575284,directed
62252154001,55209575284,directed
10416502013,55209575284,directed
16484381902,55209575284,directed
1626098864,124627,directed
5773722474,124627,directed
69619784922,124627,directed
60017627977,124627,directed
40568305,124627,directed
3987512125,124627,directed
7168056757,124627,directed
1943216780,124627,directed
333374214,124627,directed
60020962502,124627,directed
274842961,124627,directed
50770224294,124627,directed
45908948779,124627,directed
7577683223,124627,directed
16613969,124627,directed
534244088,124627,directed
70295257900,124627,directed
40093530120,124627,directed
927420054,124627,directed
65143214662,124627,directed
21462156866,7228968018,directed
184592619,7228968018,directed
279454043,7228968018,directed
4199261985,7228968018,directed
354732293,7228968018,directed
51592202,7228968018,directed
1501489057,7228968018,directed
64583708830,7228968018,directed
5962751,7228968018,directed
314215519,7228968018,directed
3250383729,7228968018,directed
5321982206,7228968018,directed
473248110,7228968018,directed
5341160708,7228968018,directed
2277985154,7228968018,directed
1631619716,7228968018,directed
18068279,7228968018,directed
6909188777,7228968018,directed
1702772805,7228968018,directed
2226501228,7228968018,directed
53249610,642766597,directed
206759660,642766597,directed
361734735,642766597,directed
268471523,642766597,directed
393794987,642766597,directed
627514176,642766597,directed
62948271556,642766597,directed
10661090,642766597,directed
144245471,642766597,directed
791798,642766597,directed
51870597608,642766597,directed
174517687,642766597,directed
3676688817,642766597,directed
20915645,642766597,directed
438712470,642766597,directed
3140518034,642766597,directed
136567,642766597,directed
6139149283,642766597,directed
224370516,642766597,directed
1458534426,642766597,directed
52607906092,44573379365,directed
6134409528,44573379365,directed
227465711,44573379365,directed
2350682487,44573379365,directed
68315371832,44573379365,directed
6908030230,44573379365,directed
54277327818,44573379365,directed
36861312782,44573379365,directed
66422157699,44573379365,directed
50861227498,44573379365,directed
70729725322,44573379365,directed
268793005,44573379365,directed
69775409907,44573379365,directed
21040733391,44573379365,directed
1474949517,44573379365,directed
2517673259,44573379365,directed
5516243190,44573379365,directed
312699779,44573379365,directed
49825499128,44573379365,directed
68129638891,44573379365,directed
11165020376,2953940489,directed
5450209299,2953940489,directed
50296755757,2953940489,directed
54969065719,2953940489,directed
48846012755,2953940489,directed
3763306788,2953940489,directed
10570640388,2953940489,directed
8342744171,2953940489,directed
54810868784,2953940489,directed
43840317264,2953940489,directed
15937004089,2953940489,directed
31964733694,2953940489,directed
38830899907,2953940489,directed
3546023685,2953940489,directed
3692967532,2953940489,directed
39699772348,2953940489,directed
36156273307,2953940489,directed
4145507396,2953940489,directed
3581448208,2953940489,directed
69729690261,3540841717,directed
44841485649,3540841717,directed
58041365182,3540841717,directed
32726471613,3540841717,directed
56969950333,3540841717,directed
3051136341,3540841717,directed
66076511979,3540841717,directed
69990823463,3540841717,directed
67028620259,3540841717,directed
62858256224,3540841717,directed
66382343699,3540841717,directed
2364296845,3540841717,directed
58225281863,3540841717,directed
2590703100,3540841717,directed
7972647842,3540841717,directed
5748352107,3540841717,directed
39668523757,3540841717,directed
69887007824,3540841717,directed
8124524090,3540841717,directed
4780146186,3540841717,directed
2239407417,1824051562,directed
15004621671,1824051562,directed
4335751460,1824051562,directed
2093022647,1824051562,directed
56101174297,1824051562,directed
60744648228,1824051562,directed
2364296845,1824051562,directed
7061545404,1824051562,directed
6665327651,1824051562,directed
69999007489,1824051562,directed
50383756672,1824051562,directed
29853948374,1824051562,directed
7287563264,1824051562,directed
8326294738,1824051562,directed
6962813097,1824051562,directed
12301778780,1824051562,directed
21918283211,1824051562,directed
22800250221,1824051562,directed
1530068180,1824051562,directed
3524320901,1824051562,directed
7973700329,2994809234,directed
70193606431,2994809234,directed
3190750251,2994809234,directed
38887080300,2994809234,directed
39699961275,2994809234,directed
3051136341,2994809234,directed
7158040991,2994809234,directed
4036341621,2994809234,directed
7202728714,2994809234,directed
39539329067,2994809234,directed
24769669055,2994809234,directed
4847621257,2994809234,directed
3700724622,2994809234,directed
5336289578,2994809234,directed
3189055711,2994809234,directed
4349191317,2994809234,directed
2869775650,2994809234,directed
2604248892,2994809234,directed
7263489762,2994809234,directed
3171238612,2994809234,directed
37457762041,4821090278,directed
52581296200,4821090278,directed
66410536421,4821090278,directed
7204213030,4821090278,directed
6771063445,4821090278,directed
8696698994,4821090278,directed
6641242481,4821090278,directed
1689712264,4821090278,directed
5537097931,4821090278,directed
3051187084,4821090278,directed
66413892367,4821090278,directed
48918553855,4821090278,directed
66347251407,4821090278,directed
1155956762,4821090278,directed
66118685507,4821090278,directed
54093814199,4821090278,directed
8525018555,4821090278,directed
13630105235,4821090278,directed
3582575483,4821090278,directed
6117685354,4821090278,directed
11935443486,491383789,directed
1549669944,491383789,directed
60700755245,491383789,directed
49313307574,491383789,directed
5679891123,491383789,directed
6722107733,491383789,directed
5626059971,491383789,directed
3244000748,491383789,directed
2129016270,491383789,directed
1192100082,491383789,directed
623488712,491383789,directed
2041423305,491383789,directed
355539906,491383789,directed
3249112010,491383789,directed
1591720558,491383789,directed
3016455171,491383789,directed
2110369369,491383789,directed
2359868065,491383789,directed
1800077694,491383789,directed
1168255025,491383789,directed
4120030120,6962813097,directed
70346833868,6962813097,directed
8953189977,6962813097,directed
40260033726,6962813097,directed
31206742917,6962813097,directed
18989637695,6962813097,directed
18113358095,6962813097,directed
12301778780,6962813097,directed
8800985171,6962813097,directed
7351126618,6962813097,directed
3574493687,6962813097,directed
2537199614,6962813097,directed
1824051562,6962813097,directed
17320980933,6962813097,directed
8231271293,6962813097,directed
7589862152,6962813097,directed
5367462475,6962813097,directed
63023409307,15241764912,directed
1220504829,15241764912,directed
3121227717,15241764912,directed
11609779848,1449134631,directed
62748769408,1449134631,directed
37691418205,1449134631,directed
56965336874,1449134631,directed
2104625291,1449134631,directed
54600803736,1449134631,directed
5817815756,1449134631,directed
69765373610,1449134631,directed
2049911743,1449134631,directed
50660624342,1449134631,directed
3054516021,1449134631,directed
60744648228,1449134631,directed
7689942818,1449134631,directed
59881539702,1449134631,directed
6917564486,1449134631,directed
8051677303,1449134631,directed
68967850634,1449134631,directed
40984162245,1449134631,directed
69094959208,1449134631,directed
2092169920,1449134631,directed
65098410617,64736526875,directed
71293020788,64736526875,directed
70725974080,64736526875,directed
70291741093,64736526875,directed
69421331991,64736526875,directed
54449404949,64736526875,directed
68012839191,64736526875,directed
56694366356,64736526875,directed
70873256517,64736526875,directed
62417939103,64736526875,directed
70423797652,64736526875,directed
534029757,64736526875,directed
53172976781,64736526875,directed
58707722440,64736526875,directed
69457929568,64736526875,directed
58473153239,64736526875,directed
2167467079,64736526875,directed
69670611033,64736526875,directed
69186101706,64736526875,directed
68965476084,64736526875,directed
60940221002,7598512019,directed
42288281225,7598512019,directed
6276167474,7598512019,directed
69198822900,7598512019,directed
48340328621,7598512019,directed
69500628429,7598512019,directed
69914303728,7598512019,directed
70241474046,7598512019,directed
69457929568,7598512019,directed
48170469141,7598512019,directed
65286705453,7598512019,directed
64931712451,7598512019,directed
310763405,7598512019,directed
70179228058,7598512019,directed
709635664,7598512019,directed
69186101706,7598512019,directed
67134241849,7598512019,directed
70340520177,7598512019,directed
69780995615,7598512019,directed
64166428269,7598512019,directed
70150278777,6225988645,directed
71293020788,6225988645,directed
69661947858,6225988645,directed
51810522347,6225988645,directed
70710446928,6225988645,directed
70936992013,6225988645,directed
6893309876,6225988645,directed
7035224861,6225988645,directed
70495691529,6225988645,directed
59117393985,6225988645,directed
52656192542,6225988645,directed
70178761342,6225988645,directed
69457929568,6225988645,directed
4187168314,6225988645,directed
70231009977,6225988645,directed
70822477167,6225988645,directed
68129294392,6225988645,directed
66536835550,6225988645,directed
66675426826,6225988645,directed
67094615116,6225988645,directed
45030536474,2379381167,directed
187382775,2379381167,directed
1742741152,2379381167,directed
68666057873,2379381167,directed
787330297,2379381167,directed
4469893479,2379381167,directed
67073535040,2379381167,directed
189943403,2379381167,directed
1597147833,2379381167,directed
2068184285,2379381167,directed
64303405541,2379381167,directed
1413900202,2379381167,directed
64375135048,2379381167,directed
954368616,2379381167,directed
68677545276,2379381167,directed
3271261558,2379381167,directed
60748284779,2379381167,directed
6230291,2379381167,directed
61048354528,2379381167,directed
2423226121,2379381167,directed
3079342983,3947277354,directed
67309275090,3947277354,directed
9370530792,3947277354,directed
66861442789,3947277354,directed
67879296962,3947277354,directed
3578981896,3947277354,directed
61652988758,3947277354,directed
11416293,3947277354,directed
61352436299,3947277354,directed
66291188078,3947277354,directed
48439077256,3947277354,directed
69467638697,3947277354,directed
47247928727,3947277354,directed
54841594640,3947277354,directed
67229680858,3947277354,directed
64208475688,3947277354,directed
58186319636,3947277354,directed
60850697766,3947277354,directed
66299465165,3947277354,directed
48724407278,3947277354,directed
5350492235,5712016604,directed
3197569,5712016604,directed
69754074581,5712016604,directed
58979638364,5712016604,directed
1583506515,5712016604,directed
42430713632,5712016604,directed
65708495392,5712016604,directed
4425206060,5712016604,directed
307669223,5712016604,directed
7676065,5712016604,directed
61971707684,5712016604,directed
15921855671,5712016604,directed
3430666507,5712016604,directed
60124244410,5712016604,directed
8089623213,5712016604,directed
66450151984,5712016604,directed
28115629189,5712016604,directed
36181010,5712016604,directed
59103411435,5712016604,directed
68677046141,5712016604,directed
56770914352,2463179607,directed
66912538401,2463179607,directed
48438686915,2463179607,directed
192227705,2463179607,directed
69697505223,2463179607,directed
274707786,2463179607,directed
52505160529,2463179607,directed
47729521462,2463179607,directed
35917125,2463179607,directed
2961814564,2463179607,directed
64561542332,2463179607,directed
8518970530,2463179607,directed
55007986141,2463179607,directed
69102075285,2463179607,directed
13967629647,2463179607,directed
1388185450,2463179607,directed
65207982266,2463179607,directed
53248444499,2463179607,directed
44374816602,2463179607,directed
2369358217,2463179607,directed
175425497,41328810746,directed
6332250710,41328810746,directed
735472757,41328810746,directed
8362990166,54539582273,directed
8695765923,54539582273,directed
65040570007,54539582273,directed
54501393,54539582273,directed
1116222809,54539582273,directed
3232138364,54539582273,directed
7066601444,54539582273,directed
5918919933,54539582273,directed
20775547684,54539582273,directed
10732210219,54539582273,directed
69435856518,54539582273,directed
29808684299,54539582273,directed
507170329,54539582273,directed
2844797,54539582273,directed
52243019434,54539582273,directed
297740910,54539582273,directed
8793147136,54539582273,directed
1433857974,54539582273,directed
67201614817,54539582273,directed
62052320054,54539582273,directed
6007552610,3141010864,directed
1424564705,3141010864,directed
51050829671,3141010864,directed
36762259137,3141010864,directed
3231752632,3141010864,directed
6998460885,3141010864,directed
67068924616,3141010864,directed
735114564,3141010864,directed
31253836,3141010864,directed
31171573,3141010864,directed
15980469253,3141010864,directed
50680499856,3141010864,directed
9617328745,3141010864,directed
32352933284,3141010864,directed
4723525023,3141010864,directed
60752136601,3141010864,directed
6419708784,3141010864,directed
481935204,3141010864,directed
463520095,3141010864,directed
830701189,3141010864,directed
6715366475,229464876,directed
58294185103,229464876,directed
62422920582,229464876,directed
58291706977,229464876,directed
65084742386,229464876,directed
66383723762,229464876,directed
7778590482,229464876,directed
68838215228,229464876,directed
26545573036,229464876,directed
48003301036,229464876,directed
56812986914,229464876,directed
56737650649,229464876,directed
66317593084,229464876,directed
48383743713,229464876,directed
59127199360,229464876,directed
64965407136,229464876,directed
66749082858,229464876,directed
69004732691,229464876,directed
60978544335,229464876,directed
59435785291,229464876,directed
29947360310,5515410570,directed
67155914409,5515410570,directed
70878167448,5515410570,directed
37046133232,5515410570,directed
70108047336,5515410570,directed
68844941265,5515410570,directed
63943010951,5515410570,directed
70302251414,5515410570,directed
69367046841,5515410570,directed
63312275938,5515410570,directed
67658104721,5515410570,directed
69820254413,5515410570,directed
66939736264,5515410570,directed
10372955170,5515410570,directed
69481452519,5515410570,directed
68066067693,5515410570,directed
68836684287,5515410570,directed
58618229323,5515410570,directed
68815923993,5515410570,directed
69782163608,5515410570,directed
70844180841,44315094660,directed
67480261916,44315094660,directed
59480960394,44315094660,directed
24912002463,44315094660,directed
16977145370,44315094660,directed
44404429993,44315094660,directed
7870973685,44315094660,directed
12544233017,44315094660,directed
51627220723,44315094660,directed
61138282720,44315094660,directed
51994972765,44315094660,directed
37961205673,44315094660,directed
11047235135,44315094660,directed
60349945726,44315094660,directed
5780961715,44315094660,directed
48174473660,44315094660,directed
62050056469,44315094660,directed
48370772037,44315094660,directed
4301219778,44315094660,directed
4312045297,44315094660,directed
67309275090,15950457910,directed
64726889925,15950457910,directed
62613235121,15950457910,directed
20045919002,15950457910,directed
64405729839,15950457910,directed
5348888533,15950457910,directed
56601693179,15950457910,directed
55345150445,15950457910,directed
52718076461,15950457910,directed
52502326690,15950457910,directed
52505493765,15950457910,directed
48737142148,15950457910,directed
38662709924,15950457910,directed
35828256766,15950457910,directed
34384272464,15950457910,directed
32774821499,15950457910,directed
27275390883,15950457910,directed
13629994631,15950457910,directed
12530142506,15950457910,directed
11226044567,15950457910,directed
66728067145,59212316527,directed
65645484828,59212316527,directed
199685420,59212316527,directed
2868980380,59212316527,directed
54219989268,59212316527,directed
10440210368,59212316527,directed
4877123426,59212316527,directed
4122242158,59212316527,directed
61375312397,59212316527,directed
55002773681,59212316527,directed
40180037346,59212316527,directed
1346037284,59212316527,directed
5985776476,59212316527,directed
57439161871,59212316527,directed
69795949637,59212316527,directed
40186686741,59212316527,directed
68656809328,59212316527,directed
33283744356,59212316527,directed
5738324018,59212316527,directed
68806705782,59212316527,directed
611115522,8670863250,directed
1365757236,8670863250,directed
45767476995,8670863250,directed
7515409855,8670863250,directed
23678697747,8670863250,directed
5841745853,8670863250,directed
27028637696,8670863250,directed
58715970121,8670863250,directed
48774955151,8670863250,directed
32829054980,8670863250,directed
3196230654,8670863250,directed
1465530630,8670863250,directed
420150354,8670863250,directed
51183273,8670863250,directed
724699547,8670863250,directed
1655698240,8670863250,directed
1495211732,8670863250,directed
285391717,8670863250,directed
56759411488,52137067920,directed
60645747248,52137067920,directed
68126095296,52137067920,directed
51936774511,52137067920,directed
65868238769,52137067920,directed
71289694321,52137067920,directed
61986646893,52137067920,directed
64507436774,52137067920,directed
1420186833,52137067920,directed
63260860359,52137067920,directed
66645153077,52137067920,directed
28251500,52137067920,directed
53112754006,52137067920,directed
39060042130,52137067920,directed
8596118696,52137067920,directed
1490747915,52137067920,directed
21290349961,52137067920,directed
18452196,52137067920,directed
12816024697,52137067920,directed
30803541649,52137067920,directed
67064407639,6193286378,directed
336236389,6193286378,directed
4581481194,6193286378,directed
186134460,6193286378,directed
67805888703,6193286378,directed
2966470,6193286378,directed
540053029,6193286378,directed
198779106,6193286378,directed
34958698,6193286378,directed
179752511,6193286378,directed
356607720,6193286378,directed
7040969677,6193286378,directed
490432641,6193286378,directed
63572250732,6193286378,directed
2191143372,6193286378,directed
228178519,6193286378,directed
4269288,6193286378,directed
532414632,6193286378,directed
196295497,6193286378,directed
32429893300,6193286378,directed
68037419642,8554019087,directed
41316495539,8554019087,directed
62249682352,8554019087,directed
37369181997,8554019087,directed
7070902030,8554019087,directed
5875892480,8554019087,directed
42054602818,8554019087,directed
9615545837,8554019087,directed
5994989431,8554019087,directed
39894115812,8554019087,directed
8901835,8554019087,directed
3542123468,8554019087,directed
52511701698,8554019087,directed
3625327052,8554019087,directed
55264575823,8554019087,directed
8103794452,8554019087,directed
1352448497,8554019087,directed
31780553303,8554019087,directed
64618369660,8554019087,directed
66624757599,8554019087,directed
71336451946,68677833468,directed
70279381121,68677833468,directed
70671367015,68677833468,directed
70710297360,68677833468,directed
70958289442,68677833468,directed
64632568894,68677833468,directed
70085316332,68677833468,directed
